"gameid","url","league","split","date","week","game","patchno","playerid","side","position","player","team","champion","ban1","ban2","ban3","ban4","ban5","gamelength","result","k","d","a","teamkills","teamdeaths","doubles","triples","quadras","pentas","fb","fbassist","fbvictim","fbtime","kpm","okpm","ckpm","fd","fdtime","teamdragkills","oppdragkills","elementals","oppelementals","firedrakes","waterdrakes","earthdrakes","airdrakes","elders","oppelders","herald","heraldtime","ft","fttime","firstmidouter","firsttothreetowers","teamtowerkills","opptowerkills","fbaron","fbarontime","teambaronkills","oppbaronkills","dmgtochamps","dmgtochampsperminute","dmgshare","earnedgoldshare","wards","wpm","wardshare","wardkills","wcpm","visionwards","visionwardbuys","visiblewardclearrate","invisiblewardclearrate","totalgold","earnedgpm","goldspent","gspd","minionkills","monsterkills","monsterkillsownjungle","monsterkillsenemyjungle","cspm","goldat10","oppgoldat10","gdat10","goldat15","oppgoldat15","gdat15","xpat10","oppxpat10","xpdat10","csat10","oppcsat10","csdat10","csat15","oppcsat15","csdat15"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","3","Blue","Middle","RooKie","Invictus Gaming","Qiyana","Renekton","Akali","LeBlanc","Kled","Ryze","43.883333333333","1","6","3","9","22","18","1","0","0","0","0","0","0","12.107216666667","0.13672616786935","0.045575389289784","0.91150778579567","0","11.57835","3","3","0","0","0","0","0","0","0","0","0","","1","15.976316666667","1","1","10","3","1","31.517433333333","2","0","22747","518.35169008735","0.20723363549401","0.19488856562652","15","0.34181541967338","0.075757575757576","18","0.41017850360805","10","10"," "," ","16338","243.62506646411","15050","0.11748153359128","247","53","37","4","6.8363083934675","3456","3496","-40","4856","5195","-339","4790","4959","-169","96","101","-5","135","148","-13"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","4","Blue","ADC","JackeyLove","Invictus Gaming","Kog'Maw","Renekton","Akali","LeBlanc","Kled","Ryze","43.883333333333","1","12","6","8","22","18","3","2","1","0","0","0","1","12.107216666667","0.2734523357387","0.11393847322446","0.91150778579567","0","11.57835","3","3","0","0","0","0","0","0","1","0","0","","1","15.976316666667","1","1","10","3","1","31.517433333333","2","0","51971","1184.2992783897","0.47347515145994","0.30453648915187","13","0.29624003038359","0.065656565656566","29","0.66084314470186","5","5"," "," ","22353","380.69304975313","18025","0.14423791821561","364","38","34","0","9.1606532472465","3761","3059","702","5260","5298","-38","3214","2887","327","100","75","25","141","125","16"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","5","Blue","Support","Baolan","Invictus Gaming","Lulu","Renekton","Akali","LeBlanc","Kled","Ryze","43.883333333333","1","1","2","18","22","18","0","0","0","0","0","0","0","12.107216666667","0.022787694644892","0.022787694644892","0.91150778579567","0","11.57835","3","3","0","0","0","0","0","0","0","0","0","","1","15.976316666667","1","1","10","3","1","31.517433333333","2","0","6630","151.08241549563","0.060401767412199","0.11648528730855","100","2.2787694644892","0.50505050505051","25","0.56969236612229","20","22"," "," ","12037","145.61519179643","10575","-0.19808306709265","29","0","0","0","0.66084314470186","2196","2704","-508","3238","4430","-1192","3037","2946","91","2","19","-17","8","38","-30"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","6","Red","Top","Sword","Griffin","Gnar","Pantheon","Jayce","Sona","Vayne","Kayle","43.883333333333","0","2","6","9","18","22","0","0","0","0","0","0","0","12.107216666667","0.045575389289784","0.068363083934675","0.91150778579567","0","11.57835","3","3","0","1","0","0","0","0","0","0","1","","0","15.976316666667","0","0","3","10","0","31.517433333333","0","2","11627","264.95252563616","0.12676348095332","0.18622383224773","21","0.47854158754273","0.10243902439024","16","0.36460311431827","5","5"," "," ","14201","194.92776300798","14415","-0.23047414454504","275","20","20","0","6.7223699202431","2828","3456","-628","4839","5981","-1142","4330","4522","-192","70","92","-22","123","167","-44"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","7","Red","Jungle","Tarzan","Griffin","Elise","Pantheon","Jayce","Sona","Vayne","Kayle","43.883333333333","0","8","4","6","18","22","1","0","0","0","0","0","0","12.107216666667","0.18230155715913","0","0.91150778579567","1","11.57835","3","3","3","1","2","0","0","1","0","0","1","","0","15.976316666667","0","0","3","10","0","31.517433333333","0","2","22663","516.43752373718","0.2470835786398","0.23498902783099","48","1.0938093429548","0.23414634146341","23","0.52411697683251","18","18"," "," ","16441","245.97219901253","15100","0.18840579710145","45","203","147","0","5.6513482719332","3220","3322","-102","4733","4877","-144","3563","3659","-96","63","68","-5","92","104","-12"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","8","Red","Middle","Chovy","Griffin","Poppy","Pantheon","Jayce","Sona","Vayne","Kayle","43.883333333333","0","2","5","8","18","22","0","0","0","0","0","0","0","12.107216666667","0.045575389289784","0.13672616786935","0.91150778579567","0","11.57835","3","3","0","0","0","0","0","0","0","0","1","","0","15.976316666667","0","0","3","10","0","31.517433333333","0","2","12181","277.57690846943","0.13280347135911","0.14988940750287","23","0.52411697683251","0.11219512195122","14","0.31902772502848","8","8"," "," ","12532","156.89510064565","13380","-0.11748153359128","248","12","9","0","5.9248006076719","3496","3456","40","5195","4856","339","4959","4790","169","101","96","5","148","135","13"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","9","Red","ADC","Viper","Griffin","Garen","Pantheon","Jayce","Sona","Vayne","Kayle","43.883333333333","0","5","4","10","18","22","0","0","0","0","1","0","0","12.107216666667","0.11393847322446","0.2734523357387","0.91150778579567","0","11.57835","3","3","0","0","0","0","0","0","0","1","1","","0","15.976316666667","0","0","3","10","0","31.517433333333","0","2","9558","217.80478541588","0.10420618826454","0.2546910376537","57","1.2988985947588","0.2780487804878","31","0.70641853399164","6","6"," "," ","17346","266.59506266616","15600","-0.14423791821561","341","4","4","0","7.8617546524877","3059","3761","-702","5298","5260","38","2887","3214","-327","75","100","-25","125","141","-16"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","10","Red","Support","Lehends","Griffin","Yuumi","Pantheon","Jayce","Sona","Vayne","Kayle","43.883333333333","0","1","3","14","18","22","0","0","0","0","0","1","0","12.107216666667","0.022787694644892","0.022787694644892","0.91150778579567","0","11.57835","3","3","0","0","0","0","0","0","0","0","1","","0","15.976316666667","0","0","3","10","0","31.517433333333","0","2","35693","813.36118496012","0.38914328078324","0.17420669476471","56","1.2761109001139","0.27317073170732","25","0.56969236612229","16","16"," "," ","13649","182.348955564","12900","0.19808306709265","118","0","0","0","2.6889479680972","2704","2196","508","4430","3238","1192","2946","3037","-91","19","2","17","38","8","30"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","100","Blue","Team","Team","Invictus Gaming"," ","Renekton","Akali","LeBlanc","Kled","Ryze","43.883333333333","1","22","18","61","22","18"," "," "," "," ","0","0","1","12.107216666667","0.50132928218762","0.41017850360805","0.91150778579567","0","11.57835","3","3","2","3","1","1","0","0","1","0","0","15.45905","1","15.976316666667","1","1","10","3","1","31.517433333333","2","0","109765","2501.2913026965"," "," ","198","4.5119635396886","1","91","2.0736802126851","65","67","0.44827586206897","0.43220338983051","83092","1250.0736802127","74320","0.040146862025186","999","315","222","9","29.943030763388","16191","15307","884","24212","24495","-283","19222","18685","537","358","328","30","555","526","29"
"1061881","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061881?gameHash=b50dc26f0dad582a","WC","2019-W","43764.17693287","QF","1","9.19","200","Red","Team","Team","Griffin"," ","Pantheon","Jayce","Sona","Vayne","Kayle","43.883333333333","0","18","22","47","18","22"," "," "," "," ","1","1","0","12.107216666667","0.41017850360805","0.50132928218762","0.91150778579567","1","11.57835","3","3","3","2","2","0","0","1","0","1","1","15.45905","0","15.976316666667","0","0","3","10","0","31.517433333333","0","2","91722","2090.1329282188"," "," ","205","4.6714774022028","1","109","2.4838587162932","53","53","0.59420289855072","0.46969696969697","74169","1046.7390808963","71395","-0.040146862025186","1027","239","180","0","28.849221420433","15307","16191","-884","24495","24212","283","18685","19222","-537","328","358","-30","526","555","-29"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","1","Blue","Top","Sword","Griffin","Jayce","Gragas","Syndra","Renekton","Vladimir","Ryze","34.666666666667","0","1","5","8","15","18","0","0","0","0","0","0","0","3.5733333333333","0.028846153846154","0.086538461538462","0.95192307692308","0","7.1733","2","3","0","1","0","0","0","0","0","0","0","","1","11.36555","1","1","5","8","0","26.049466666667","0","2","12957","373.75961538462","0.226271763617","0.18657146020148","19","0.54807692307692","0.12925170068027","11","0.31730769230769","8","9"," "," ","11260","194.45769230769","10600","-0.35976789168279","200","22","11","0","6.4038461538462","3201","3230","-29","5299","5056","243","4557","4532","25","91","70","21","123","113","10"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","2","Blue","Jungle","Tarzan","Griffin","Jarvan IV","Gragas","Syndra","Renekton","Vladimir","Ryze","34.666666666667","0","2","5","12","15","18","0","0","0","0","0","1","0","3.5733333333333","0.057692307692308","0.057692307692308","0.95192307692308","1","7.1733","2","3","2","2","1","1","0","0","0","0","0","","1","11.36555","1","1","5","8","0","26.049466666667","0","2","6158","177.63461538462","0.10753889946388","0.15997453780582","43","1.2403846153846","0.29251700680272","13","0.375","17","21"," "," ","10299","166.73653846154","9700","-0.1953488372093","14","128","98","0","4.0961538461538","3105","3209","-104","4614","5583","-969","3304","3400","-96","58","59","-1","80","98","-18"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","3","Blue","Middle","Chovy","Griffin","Galio","Gragas","Syndra","Renekton","Vladimir","Ryze","34.666666666667","0","3","2","8","15","18","0","0","0","0","0","1","0","3.5733333333333","0.086538461538462","0.14423076923077","0.95192307692308","0","7.1733","2","3","0","0","0","0","0","0","0","0","0","","1","11.36555","1","1","5","8","0","26.049466666667","0","2","11993","345.95192307692","0.20943715837452","0.19877670762759","18","0.51923076923077","0.12244897959184","3","0.086538461538462","5","5"," "," ","11701","207.17884615385","11375","-0.17085427135678","238","10","10","0","7.1538461538462","3208","3527","-319","5266","5753","-487","4894","4576","318","81","89","-8","141","150","-9"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","4","Blue","ADC","Viper","Griffin","Xayah","Gragas","Syndra","Renekton","Vladimir","Ryze","34.666666666667","0","9","4","5","15","18","2","0","0","0","1","0","0","3.5733333333333","0.25961538461538","0.23076923076923","0.95192307692308","0","7.1733","2","3","0","0","0","0","0","0","0","0","0","","1","11.36555","1","1","5","8","0","26.049466666667","0","2","21053","607.29807692308","0.36765450640029","0.35154987268903","13","0.375","0.08843537414966","12","0.34615384615385","3","6"," "," ","17221","366.40961538462","16300","-0.047904191616766","300","33","22","8","9.6057692307692","4169","3076","1093","7772","4609","3163","3482","3107","375","89","80","9","153","117","36"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","5","Blue","Support","Lehends","Griffin","Rakan","Gragas","Syndra","Renekton","Vladimir","Ryze","34.666666666667","0","0","2","13","15","18","0","0","0","0","0","1","0","3.5733333333333","0","0","0.95192307692308","0","7.1733","2","3","0","0","0","0","0","0","0","0","0","","1","11.36555","1","1","5","8","0","26.049466666667","0","2","5102","147.17307692308","0.089097672144317","0.10312742167608","54","1.5576923076923","0.36734693877551","7","0.20192307692308","14","14"," "," ","8245","107.48653846154","8800","0.22784810126582","10","0","0","0","0.28846153846154","2438","1969","469","4092","2921","1171","2498","2209","289","0","14","-14","3","21","-18"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","6","Red","Top","TheShy","Invictus Gaming","Kayle","Pantheon","Qiyana","Akali","Elise","Rek'Sai","34.666666666667","1","3","4","11","18","15","0","0","0","0","0","0","0","3.5733333333333","0.086538461538462","0.028846153846154","0.95192307692308","0","7.1733","3","2","1","0","0","0","1","0","0","0","1","","0","11.36555","0","0","8","5","1","26.049466666667","2","0","15360","443.07692307692","0.23916292974589","0.24681368293106","15","0.43269230769231","0.1271186440678","5","0.14423076923077","3","4"," "," ","15890","328.01538461538","15250","0.35976789168279","246","39","17","7","8.2211538461538","3230","3201","29","5056","5299","-243","4532","4557","-25","70","91","-21","113","123","-10"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","7","Red","Jungle","Ning","Invictus Gaming","Lee Sin","Pantheon","Qiyana","Akali","Elise","Rek'Sai","34.666666666667","1","2","2","12","18","15","0","0","0","0","0","0","0","3.5733333333333","0.057692307692308","0.057692307692308","0.95192307692308","0","7.1733","3","2","2","2","0","0","2","0","0","0","1","","0","11.36555","0","0","8","5","1","26.049466666667","2","0","7510","216.63461538462","0.11693447932237","0.17136655669387","20","0.57692307692308","0.16949152542373","13","0.375","9","11"," "," ","12414","227.74615384615","11800","0.1953488372093","23","158","115","4","5.2211538461538","3209","3105","104","5583","4614","969","3400","3304","96","59","58","1","98","80","18"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","8","Red","Middle","RooKie","Invictus Gaming","LeBlanc","Pantheon","Qiyana","Akali","Elise","Rek'Sai","34.666666666667","1","5","2","10","18","15","1","1","0","0","0","0","0","3.5733333333333","0.14423076923077","0.086538461538462","0.95192307692308","0","7.1733","3","2","0","0","0","0","0","0","0","0","1","","0","11.36555","0","0","8","5","1","26.049466666667","2","0","18091","521.85576923077","0.28168597409068","0.21432106268449","9","0.25961538461538","0.076271186440678","19","0.54807692307692","4","4"," "," ","14393","284.83269230769","13500","0.17085427135678","235","33","23","0","7.7307692307692","3527","3208","319","5753","5266","487","4576","4894","-318","89","81","8","150","141","9"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","9","Red","ADC","JackeyLove","Invictus Gaming","Kai'Sa","Pantheon","Qiyana","Akali","Elise","Rek'Sai","34.666666666667","1","8","3","5","18","15","2","2","0","0","0","0","1","3.5733333333333","0.23076923076923","0.25961538461538","0.95192307692308","0","7.1733","3","2","0","0","0","0","0","0","0","0","1","","0","11.36555","0","0","8","5","1","26.049466666667","2","0","19959","575.74038461538","0.31077167414051","0.29630144122243","10","0.28846153846154","0.084745762711864","16","0.46153846153846","4","4"," "," ","18170","393.78461538462","17100","0.047904191616766","320","41","22","12","10.413461538462","3076","4169","-1093","4609","7772","-3163","3107","3482","-375","80","89","-9","117","153","-36"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","10","Red","Support","Baolan","Invictus Gaming","Nautilus","Pantheon","Qiyana","Akali","Elise","Rek'Sai","34.666666666667","1","0","4","7","18","15","0","0","0","0","0","0","0","3.5733333333333","0","0","0.95192307692308","0","7.1733","3","2","0","0","0","0","0","0","0","0","1","","0","11.36555","0","0","8","5","1","26.049466666667","2","0","3304","95.307692307692","0.051444942700548","0.071197256468137","64","1.8461538461538","0.54237288135593","14","0.40384615384615","25","26"," "," ","7799","94.621153846154","7000","-0.22784810126582","53","0","0","0","1.5288461538462","1969","2438","-469","2921","4092","-1171","2209","2498","-289","14","0","14","21","3","18"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","100","Blue","Team","Team","Griffin"," ","Gragas","Syndra","Renekton","Vladimir","Ryze","34.666666666667","0","15","18","46","15","18"," "," "," "," ","1","1","0","3.5733333333333","0.43269230769231","0.51923076923077","0.95192307692308","1","7.1733","2","3","2","3","1","1","0","0","0","0","0","11.822716666667","1","11.36555","1","1","5","8","0","26.049466666667","0","2","57263","1651.8173076923"," "," ","147","4.2403846153846","1","46","1.3269230769231","47","55","0.45833333333333","0.34285714285714","58726","1042.2692307692","56775","-0.12970969734404","762","193","141","8","27.548076923077","16121","15011","1110","27043","23922","3121","18735","17824","911","319","312","7","500","499","1"
"1061934","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061934?gameHash=5bd0bdf1ec2527fb","WC","2019-W","43764.251597222","QF","2","9.19","200","Red","Team","Team","Invictus Gaming"," ","Pantheon","Qiyana","Akali","Elise","Rek'Sai","34.666666666667","1","18","15","45","18","15"," "," "," "," ","0","0","1","3.5733333333333","0.51923076923077","0.43269230769231","0.95192307692308","0","7.1733","3","2","3","2","0","0","3","0","0","0","1","11.822716666667","0","11.36555","0","0","8","5","1","26.049466666667","2","0","64224","1852.6153846154"," "," ","118","3.4038461538462","1","67","1.9326923076923","45","49","0.58490566037736","0.25352112676056","68666","1329","64650","0.12970969734404","877","271","177","23","33.115384615385","15011","16121","-1110","23922","27043","-3121","17824","18735","-911","312","319","-7","499","500","-1"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","1","Blue","Top","TheShy","Invictus Gaming","Vladimir","Renekton","Akali","LeBlanc","Camille","Kled","36.55","0","1","4","4","6","19","0","0","0","0","0","0","0","5.3666833333333","0.027359781121751","0.027359781121751","0.68399452804378","0","5.9225666666667","1","4","0","0","0","0","0","0","0","0","0","","0","13.657983333333","0","0","2","11","0","29.827","0","1","22901","626.56634746922","0.44763487099296","0.24564875329283","12","0.32831737346101","0.093023255813953","4","0.109439124487","1","1"," "," ","13086","228.08974008208","12525","0.052437525604261","298","19","11","0","8.6730506155951","3464","3333","131","5531","5123","408","4994","4071","923","90","72","18","139","114","25"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","2","Blue","Jungle","Ning","Invictus Gaming","Lee Sin","Renekton","Akali","LeBlanc","Camille","Kled","36.55","0","2","3","2","6","19","0","0","0","0","0","0","0","5.3666833333333","0.054719562243502","0.16415868673051","0.68399452804378","0","5.9225666666667","1","4","1","1","0","0","0","1","0","0","0","","0","13.657983333333","0","0","2","11","0","29.827","0","1","5953","162.87277701778","0.11636043784206","0.16862458526581","22","0.60191518467852","0.17054263565891","10","0.27359781121751","11","12"," "," ","10472","156.57127222982","10275","-0.099421965317919","20","155","119","9","4.7879616963064","3295","3522","-227","5036","5633","-597","3637","3444","193","66","64","2","96","99","-3"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","3","Blue","Middle","RooKie","Invictus Gaming","Qiyana","Renekton","Akali","LeBlanc","Camille","Kled","36.55","0","1","4","4","6","19","0","0","0","0","0","0","0","5.3666833333333","0.027359781121751","0.082079343365253","0.68399452804378","0","5.9225666666667","1","4","0","0","0","0","0","0","0","0","0","","0","13.657983333333","0","0","2","11","0","29.827","0","1","8621","235.86867305062","0.16851055512119","0.22375550277865","16","0.43775649794802","0.12403100775194","11","0.30095759233926","12","12"," "," ","12343","207.76142270862","11100","-0.048351648351648","235","28","25","0","7.1956224350205","3330","3383","-53","4914","5171","-257","3977","4296","-319","72","84","-12","116","132","-16"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","4","Blue","ADC","JackeyLove","Invictus Gaming","Kai'Sa","Renekton","Akali","LeBlanc","Camille","Kled","36.55","0","2","4","0","6","19","1","0","0","0","0","0","1","5.3666833333333","0.054719562243502","0.21887824897401","0.68399452804378","0","5.9225666666667","1","4","0","3","0","0","0","0","0","0","0","","0","13.657983333333","0","0","2","11","0","29.827","0","1","8415","230.23255813953","0.16448397185301","0.29140947744966","8","0.21887824897401","0.062015503875969","13","0.35567715458276","2","2"," "," ","14639","270.57948016416","14550","-0.17554858934169","370","14","14","0","10.506155950752","3365","3359","6","5065","6039","-974","3242","3522","-280","92","89","3","142","147","-5"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","5","Blue","Support","Baolan","Invictus Gaming","Morgana","Renekton","Akali","LeBlanc","Camille","Kled","36.55","0","0","4","1","6","19","0","0","0","0","0","0","0","5.3666833333333","0","0.027359781121751","0.68399452804378","0","5.9225666666667","1","4","0","0","0","0","0","0","0","0","0","","0","13.657983333333","0","0","2","11","0","29.827","0","1","5270","144.18604651163","0.10301016419077","0.070561681213057","71","1.9425444596443","0.55038759689922","22","0.60191518467852","30","30"," "," ","7144","65.517920656635","6800","-0.28553419476836","24","0","0","0","0.65663474692202","2065","2089","-24","2934","3868","-934","2437","2716","-279","5","3","2","7","7","0"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","6","Red","Top","Sword","Griffin","Kayle","Pantheon","Jayce","Gragas","Fiora","Olaf","36.55","1","1","5","13","19","6","0","0","0","0","0","0","0","5.3666833333333","0.027359781121751","0.027359781121751","0.68399452804378","0","5.9225666666667","4","1","0","0","0","0","0","0","0","0","1","","1","13.657983333333","1","1","11","2","1","29.827","1","0","11204","306.5389876881","0.16704686078931","0.1771557824839","17","0.46511627906977","0.1055900621118","5","0.13679890560876","4","4"," "," ","12785","219.85444596443","11885","-0.052437525604261","220","17","13","1","6.484268125855","3333","3464","-131","5123","5531","-408","4071","4994","-923","72","90","-18","114","139","-25"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","7","Red","Jungle","Tarzan","Griffin","Elise","Pantheon","Jayce","Gragas","Fiora","Olaf","36.55","1","6","0","9","19","6","1","1","0","0","1","0","0","5.3666833333333","0.16415868673051","0.054719562243502","0.68399452804378","1","5.9225666666667","4","1","1","1","0","1","0","0","0","0","1","","1","13.657983333333","1","1","11","2","1","29.827","1","0","14805","405.06155950752","0.22073623473632","0.18182956564681","46","1.2585499316005","0.28571428571429","15","0.41039671682627","16","16"," "," ","12997","225.65471956224","11350","0.099421965317919","20","162","106","6","4.9794801641587","3522","3295","227","5633","5036","597","3444","3637","-193","64","66","-2","99","96","3"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","8","Red","Middle","Chovy","Griffin","Sion","Pantheon","Jayce","Gragas","Fiora","Olaf","36.55","1","3","0","6","19","6","0","0","0","0","0","1","0","5.3666833333333","0.082079343365253","0.027359781121751","0.68399452804378","0","5.9225666666667","4","1","0","0","0","0","0","0","0","0","1","","1","13.657983333333","1","1","11","2","1","29.827","1","0","10166","278.13953488372","0.1515707235616","0.21977098462502","13","0.35567715458276","0.080745341614907","15","0.41039671682627","2","2"," "," ","14718","272.74090287278","11650","0.048351648351648","312","10","4","2","8.8098495212038","3383","3330","53","5171","4914","257","4296","3977","319","84","72","12","132","116","16"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","9","Red","ADC","Viper","Griffin","Xayah","Pantheon","Jayce","Gragas","Fiora","Olaf","36.55","1","8","0","6","19","6","1","1","1","1","0","1","0","5.3666833333333","0.21887824897401","0.054719562243502","0.68399452804378","0","5.9225666666667","4","1","3","0","2","1","0","0","0","0","1","","1","13.657983333333","1","1","11","2","1","29.827","1","0","25104","686.83994528044","0.37428993156506","0.31154909456474","19","0.51983584131327","0.11801242236025","15","0.41039671682627","8","8"," "," ","18881","386.63967168263","17350","0.17554858934169","330","60","25","8","10.670314637483","3359","3365","-6","6039","5065","974","3522","3242","280","89","92","-3","147","142","5"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","10","Red","Support","Lehends","Griffin","Rakan","Pantheon","Jayce","Gragas","Fiora","Olaf","36.55","1","1","1","16","19","6","0","0","0","0","0","1","0","5.3666833333333","0.027359781121751","0","0.68399452804378","0","5.9225666666667","4","1","0","0","0","0","0","0","0","0","1","","1","13.657983333333","1","1","11","2","1","29.827","1","0","5792","158.46785225718","0.086356249347706","0.10969457267953","66","1.8057455540356","0.40993788819876","20","0.54719562243502","22","22"," "," ","9725","136.13351573187","9065","0.28553419476836","24","0","0","0","0.65663474692202","2089","2065","24","3868","2934","934","2716","2437","279","3","5","-2","7","7","0"
"1061950","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061950?gameHash=fd7348a0868a15de","WC","2019-W","43764.289965278","QF","3","9.19","100","Blue","Team","Team","Invictus Gaming"," ","Renekton","Akali","LeBlanc","Camille","Kled","36.55","0","6","19","11","6","19"," "," "," "," ","0","0","1","5.3666833333333","0.16415868673051","0.51983584131327","0.68399452804378","0","5.9225666666667","1","4","1","4","0","0","0","1","0","0","0","13.272516666667","0","13.657983333333","0","0","2","11","0","29.827","0","1","51160","1399.7264021888"," "," ","129","3.5294117647059","1","60","1.6415868673051","56","57","0.36206896551724","0.40789473684211","57684","928.51983584131","55250","-0.1038181038181","947","216","169","9","31.819425444596","15519","15686","-167","23480","25834","-2354","18287","18049","238","325","312","13","500","499","1"
